Empresa;Filial;Cód. Contrato;Nº Contrato;Ativo;Adm.;Público;ANS/IMR;Crítico;Nível Crit.;Nome Fantasia;UF Cli.;Cód. Cliente;Nome Cliente;Data Início;Data Término;Classif. C. Custo;Consultor;Pregão;Serv. Prestado;Valor Mensal
4;12;878;CT. 75.2010;I;N;S;;N;;INSTITUTO FEDERAL DE BRASILIA;DF;1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA;01/10/2010;31/05/2012;10811001;;;Limpeza Conservação;
4;12;2892;Cto: 04/2017;A;N;S;;N;;IF/ES - CAMPUS MONTANHA;ES;2951;IF/ES - CAMPUS MONTANHA;02/05/2017;01/05/2022;10912002;Anna Paula Mendonca;jan/17;Jardinagem;3846,44
4;12;2891;fev/17;I;N;S;;N;;IF/ES - CAMPUS MONTANHA;ES;2951;IF/ES - CAMPUS MONTANHA;02/05/2017;01/05/2018;10912001;;jan/17;Mão de Obra;
4;12;3329;Cto: 02/2018;A;N;S;;N;;IF/ES - CAMPUS MONTANHA;ES;2951;IF/ES - CAMPUS MONTANHA;02/05/2018;01/05/2022;10912001;Anna Paula Mendonca;jan/18;Mão de Obra;8005,22
4;12;4051;Cto: PE 34/2019;A;N;S;N;N;;TRE ES;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;16/10/2019;15/10/2022;10907002;Anna Paula Mendonca;PE 34/2019;Limpeza;40336,64
4;12;3351;Cto: 107/2018;A;N;S;;N;;PREFEITURA MUNICIPAL DE VILA VELHA/ES;SC;3016;PREFEITURA MUNICIPAL DE VILA VELHA;18/07/2018;17/07/2022;10913001;Anna Paula Mendonca;PE 03/2018;Mão de Obra;4001,64
4;12;3801;Cto: 067/2019;A;N;S;;;;FMASVV - FUNDO MUNIC. DE ASSIST. SOCIAL DE VILA VE;ES;3041;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE VILA VELHA - FMASVV;06/06/2019;29/03/2022;10922001;Anna Paula Mendonca;PE 003/2018;;8287,96
4;12;4803;Cto: 03/2020;A;N;S;N;N;;TRE ES;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;13/04/2020;12/04/2022;10907003;Anna Paula Mendonca;;Mão de Obra;12444,74
4;12;4023;Cto: CT 01/2016;I;N;S;N;N;;ANVISA/RJ (POSTO NO ES);RJ;475;AGENCIA NACIONAL DE VIGILANCIA SANITÁRIA;01/10/2019;30/05/2020;10924001;Anna Paula Mendonca;jan/16;Limpeza;3327,16
4;12;3691;Cto: PE 41/2018;I;N;S;;;;TRE ES;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;21/01/2019;04/05/2021;10907001;Anna Paula Mendonca;;Mão de Obra;3090,12
4;12;3968;Cto: 22/2019;A;N;S;S;;;IFES - CAMPUS ALEGRE;ES;3049;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO;16/09/2019;16/09/2022;10912003;Dayane Angelita Da Silva;out/19;Mão de Obra;12231,26
4;12;706;CT. 43/2010;I;N;S;;N;;COBRA TECNOLOGIA MS;MS;1290;COBRA TECNOLOGIA S.A;01/04/2010;02/08/2015;11002001;;;Limpeza;
4;12;3293;04/2018-SR/PF/MS;A;N;S;;N;;DPF/MS - CTO 04/2018;MS;583;SUPERINTENDÊNCIA DE POLÍCIA FEDERAL DO MATO GROSSO DO SUL;03/04/2018;03/04/2022;11021001;Fernanda Maria Francisco;PE 01/2018;Limpeza;57476,26
4;12;809;72/2010/DAL/SPOA/ABI;I;N;S;;N;;ABIN MT;MT;1366;AGÊNCIA BRASILEIRA DE INTELIGÊNCIA DO GABINETE DE SEGURANÇA INSITTUCIONAL DA PRESIDÊNCIA DA REPUBLIC;21/06/2010;20/06/2011;11102001;;;Limpeza;
4;12;2893;Cto: 07/2017;A;N;S;;N;;IFMT RONDONOPOLIS - LIMPEZA;MT;2953;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - CAMPUS RONDONOPOLIS;27/04/2017;24/04/2022;11112001;Anna Paula Mendonca;fev/17;Limpeza;25772,55
3;13;1143;EMERGENCIAL;I;N;S;;N;;Banco do Brasil CSL Ctba;PR;920;BANCO DO BRASIL;19/09/2011;16/03/2012;10204001;Alex Andre Santiago;;Limpeza;
3;13;1663;CT. 55/2013;I;N;S;;N;;CELEPAR;PR;2526;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;22/07/2013;18/07/2018;10221001;Anna Paula Mendonca;Pregão n°. 1/2013;Mão de Obra;21190,89
3;13;5038;Cto: 15/2020;A;N;S;S;;;DPF/PR - GUAIRÁ - CTO 15/2020 - MARINHEIRO;PR;3320;DELEGACIA DE POLÍCIA FEDERAL EM FOZ DO IGUAÇU/PR;27/07/2020;27/07/2022;10214001;Dayane Angelita Da Silva;PE 08/2020;Mão de Obra;5323,25
3;13;889;ENCERRADO;I;N;S;;N;;INSS - Gerencia Executiva Santos;SP;1409;GERÊNCIA EXECUTIVA DE INSS EM SANTOS;21/10/2010;29/12/2010;10309001;;;Limpeza Conservação;
3;13;1122;CT. 34 e 36/2011;I;N;S;;N;;CVM - Comissão de Valores Mobiliários;RJ;1820;COMISSÃO DE VALORES MOBILIÁRIOS;15/08/2011;30/10/2015;10318001;;;Mão de Obra;
3;13;1154;EMERGENCIAL 019/2011;I;N;S;;N;;SUPERINTENDENCIA DE ADMINISTRAÇÃO NO ESTADO DE SAO PAULO;SP;2004;SUPERINTENDENCIA DE ADMINISTRAÇÃO NO ESTADO DE SÃO PAULO;03/10/2011;07/05/2012;10305001;Alex Andre Santiago;;Limpeza Conservação;
3;13;1310;CT. 2/2012;I;N;S;;N;;BBTUR - SP;SP;2022;BBTUR VIAGENS E TURISMOS LTDA.;16/04/2012;13/08/2017;10322001;Liana Souza;;Limpeza Conservação;3657,62
3;13;1421;CT. 88/2012;I;N;S;;N;;DPGU-SP;DF;1179;DEFENSORIA PUBLICA GERAL DA UNIAO;16/07/2012;07/03/2017;10324001;Anna Paula Mendonca;;Limpeza Conservação;0,01
3;13;1389;CT. 17/2012;I;N;S;;N;;ANTAQ - Agência Nacional de Transportes Aquaviários;DF;1807;AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS;12/06/2012;26/03/2015;10323001;;;Conservação;
3;13;5395;Cto: 01/2021;A;N;S;S;;;RFB/SP - DERAT - PE 02/2020 - LIMPEZA;SP;80003;DELEGACIA ESPECIAL DA RECEITA FEDERAL DO BRASIL DE ADMINISTRAÇÃO TRIBUTÁRIA - DERAT;01/03/2021;28/02/2022;10314001;Fernanda Maria Francisco;PE 02/2020;Limpeza;27641,07
3;13;5396;Cto: PE 02/2020;A;N;S;S;;;CPOR/SP - PE 02/2020 - LIMPEZA;SP;3335;CENTRO DE PREPARAÇÃO DE OFICIAIS DA RESERVA DE SÃO PAULO;01/03/2021;28/02/2022;10394001;Fernanda Maria Francisco;PE 02/2020;Limpeza;3360,97
3;13;5397;Cto: 01/2021;A;N;S;S;N;;AGU/SP - FRANCA E MARILIA - PE 02/2020 - LIMPEZA;SP;2004;SUPERINTENDENCIA DE ADMINISTRAÇÃO NO ESTADO DE SÃO PAULO;15/03/2021;21/03/2022;10393001;Fernanda Maria Francisco;PE 02/2020;Limpeza;5115,45
3;13;5398;Cto: 01/2021;I;N;S;S;N;;AGU/SP - FRANCA E MARÍLIA - PE 02/2020 - LIMPEZA REEMBOLSO;SP;2004;SUPERINTENDENCIA DE ADMINISTRAÇÃO NO ESTADO DE SÃO PAULO;15/03/2021;14/03/2022;10393001;Fernanda Maria Francisco;PE 02/2020;Limpeza;3845,46
3;13;5400;Cto: 06/2021;A;N;S;S;N;;FUNDACENTRO/SP - PE 02/2020 - LIMPEZA;SP;2645;FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;03/05/2021;02/05/2022;10317001;Guidali Siqueira;PE 02/2020;Limpeza;54888,42
3;13;5403;Cto: PE 02/2020;A;N;S;S;S;1;BAAI/SP - PE 02/2020 - LIMPEZA;SP;3337;BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA;01/03/2021;28/02/2022;10395001;Fernanda Maria Francisco;PE 02/2020;Limpeza;71451,82
3;13;5109;54/2020;A;N;S;N;N;;CORREIOS/SP- VALINHOS Cto 054.2020 - PE 040/2020;SP;247;CORREIOS SÃO PAULO;04/09/2020;04/03/2023;10391001;Michele Klug Mendes;040/2020;Limpeza Conservação;44201,94
3;13;5214;Cto: PG EL 55/2020;A;N;S;S;;;TRE/SP - PG EL 55/2020 - GARÇONARIA E COPEIRAGEM;SP;2206;TRIBUNAL REGIONAL ELEITORAL DE SÃO PAULO;03/11/2020;02/11/2021;10307001;Liana Souza;PG EL 55/2020;Mão de Obra;19250,27
3;29;5234;Cto: 066/2020;A;N;S;S;S;3;TRT 2ª REGIÃO - SEDE ADMINISTRATIVA;SP;652;TRIBUNAL REGIONAL DO TRABALHO DA 2ª REGIÃO;26/12/2020;25/12/2022;10392001;Dayane Angelita Da Silva;126/2019;Limpeza Jardinagem;234040,94
4;12;917;CT. 156/2010;I;N;S;;N;;ICMBIO MINAS GERAIS;SP;1096;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;22/11/2010;21/11/2015;11202001;;;Limpeza Conservação;
4;12;5363;Cto: 03/2021;A;N;S;S;;;IFNMG - CEAD - MONTES CLAROS - CTO 03/2021 - ADMINISTRATIVO;MG;2960;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS - IFNMG REITORIA;11/01/2021;11/01/2022;11212001;Jessica Menendez;PE 20/2020;Mão de Obra;9906,97
4;12;5641;Cto: 03/2021;A;N;S;;;;SRPF/MG - CTO 03/2021 - DIVERSOS;MG;3345;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;01/06/2021;01/06/2022;11222001;Guidali Siqueira;PE 01/2021;Mão de Obra Telefonia Copa Jardinagem;33173,61
4;12;5491;Cto: 02/2021;A;N;S;;;;IFTM/MG - REITORIA - CTO 02/2021 - MOTORISTAS;MG;3343;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TRIÂNGULO MINEIRO - REITORIA;01/04/2021;31/03/2022;11221001;Jessica Menendez;PE 18/2020;Condução de Veículos;17499,5
5;16;1743;001/2013-SP;I;N;N;;N;;INTERCEMENT SP VIGILANCIA;SP;1600;INTERCEMENT BRASIL S.A;01/10/2013;31/08/2016;10310283;;;Vigilancia;
5;16;1808;003.2013-SP;I;N;N;;N;;VIVAREAL PUBLICIDADE;SP;1605;VIVAREAL INTERNET LTDA;09/12/2013;23/10/2015;10310284;;;Vigilancia;
5;16;1839;CTO 002.2013;I;N;N;;N;;LIDERANCA LIMPEZA E CONSERVAÇÃO LTDA;SP;1609;LIDERANCA LIMPEZA E CONSERVAÇÃO LTDA;01/11/2013;31/01/2014;10310285;;;Vigilancia;
5;16;2137;001/2015-SP;I;N;N;;N;;RR ETIQUETAS;SP;2711;RR INDUSTRIA E COMERCIO DE ETIQUETAS S.A.;30/05/2015;31/08/2017;10310286;Priscila Carolina Campos;;Vigilancia;
5;16;2358;22.015;I;N;N;;N;;CONSIGAZ - VIGILÂNCIA/SP;RS;1654;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA;02/03/2016;05/06/2016;10310287;;;Vigilancia;
5;16;3158;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA - PAULÍNIA;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
5;16;3159;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA - PW;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
5;16;3161;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA - VILA CARIOCA I;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
5;16;3162;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA- VOLA CARIOCA II;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
5;16;3160;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA - SERTÃOZINHO;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
5;16;2427;2427;I;N;N;;N;;HERTZ VIGILANCIA - SP;SP;2808;CAR RENTAL SYSTEMS DO BRASIL LOCACAO DE VEICULOS LTDA;18/05/2016;18/05/2016;10310360;;;Vigilancia;
5;16;2422;CT. 4600010074/2016;I;N;S;;N;;COPEL ARARAQUARA;PR;2087;COPEL GERAÇÃO E TRANSMISSÃO S.A;12/04/2016;11/12/2017;10321001;;PRE 150420;Vigilancia;
5;16;3156;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA - CUMBICA;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;;
5;16;3157;001/2018;I;N;N;;N;;AIR LIQUIDE BRASIL LTDA - MAUÁ;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2020;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
5;16;3172;Cto: 002/2018;A;N;N;;N;;OXICAP INDUSTRIA DE GASES - AIR LIQUIDE;SP;2662;OXICAP INDUSTRIA DE GASES LTDA;01/02/2018;31/01/2023;10310364;Vanessa Maurer Martini Rodel Souza;;Vigilancia;9950
5;16;3357;003/2018;I;N;N;;N;;VALENTINO;SP;1986;VALENTINO BRASIL COM DE ARTIGOS DE LUXO LTDA;07/05/2018;31/05/2018;10310365;;;Vigilancia;
5;16;3154;Cto: 001/2018;A;N;N;N;N;;AIR LIQUIDE BRASIL - SÃO PAULO VIGILÂNCIA;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;31/07/2022;10310363;Vanessa Maurer Martini Rodel Souza;;Vigilancia;96245,67
5;16;2964;001/2017;I;N;N;;N;;CCSL - CONSORCIO CONSTRUTOR SÃO LOURENÇO;SP;1731;CONSORCIO CONSTRUTOR SAO LOURENÇO - CCSL;17/07/2017;07/01/2019;10310362;Vanessa Maurer Martini Rodel Souza;;Condução de Veículos Vigilancia;
5;16;2420;003/2015;I;N;N;;N;;COMPANHIA NACIONAL DE CILINDROS - VIGILÂNCIA ITU;SP;1659;COMPANHIA NACIONAL DE CILINDROS;02/03/2016;05/06/2016;10310359;;;Vigilancia;
5;16;2421;4600010060/2016;I;N;S;;N;;COPEL SP;SP;2806;COPEL GERAÇÃO E TRANSMISSÃO S.A;11/04/2016;10/04/2019;10321002;Gabriela Bento;PRE SGT 150423;Vigilancia;
5;16;3291;32/2018;I;N;S;;N;;CORREIOS SP - EMERGENCIAL;SP;247;CORREIOS SÃO PAULO;26/03/2018;19/09/2018;10322001;Michele Klug Mendes;fev/18;Vigilancia;5473
5;16;2569;Cto: 002.2016-SP;I;N;N;;N;;INTERCEMENT APIAÍ - (VIGILANCIA);SP;1600;INTERCEMENT BRASIL S.A;01/09/2016;27/04/2020;10310361;Leticia Azevedo Da Silva;;Vigilancia;32133,9
5;16;3540;Cto: 055/2018;A;N;S;;N;;IPEN CNEN SP;SP;22987;COMISSAO NACIONAL DE ENERGIA NUCLEAR;30/09/2018;30/09/2021;10323001;Gabriela Bento;PE 159/2018;Vigilancia;85054,58
5;16;3724;Cto: 01520/2019;A;N;S;;;;IFSP  - CAMPUS CATANDUVA;SP;22994;IFSP;22/02/2019;21/02/2022;10312001;Gabriela Bento;12-520/2018;Vigilancia;33017,4
5;16;3894;Cto: 002/2019;I;N;N;N;N;;INTERCEMENT S?O PAULO - VIGILANCIA;SP;2120;INTERCEMENT BRASIL S.A.;08/07/2019;05/05/2021;10310367;Leticia Azevedo Da Silva;;Vigilancia;21389,91
5;16;3891;Cto: 05.712/2019;A;N;S;S;;;IFSP - CAMPUS CAPIVARI;SP;3047;INSTITUTO FEDERAL DE EDECAÇÃO, CIENCIA E TECNOLOGIA DE SÃO PAULO - CAMPUS CAPIVARI;12/07/2019;11/07/2022;10312002;Gabriela Bento;;Vigilancia;21846,7
5;16;3844;Cto: 001/2019;I;N;N;;;;MAGNESITA - VIGILÂNCIA;MG;2103;MAGNESITA REFRATARIOS S.A.;01/05/2019;03/09/2020;10310366;Fernanda Barros Zanolo;;Vigilancia;20500
5;16;4845;Cto: 4600014815;I;N;S;S;;;TRANSPETRO SP;RJ;2904;PETROBRÁS TRANSPORTE;19/03/2020;30/09/2020;10325001;Gabriela Bento;MD 4300.00;Vigilancia;708339,97
5;16;4012;Cto: 003/2019;A;N;N;N;N;;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;SP;2149;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;01/10/2019;29/09/2024;10310368;Janaina Tamiozzo Kommers Stuque Bastos;;Vigilancia;5473,31
5;16;4790;Cto: 001/2020;I;N;S;;;;CORREIOS SP;SP;710;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;17/01/2020;16/06/2020;10322002;Gabriela Bento;DLE 002/2020;Vigilancia;949870
5;16;4828;Cto: 03/2020;A;N;S;;;;CEMADEN/SP - CTO 03/2020 - VIGILÂNCIA DESARMADA;SP;3066;CENTRO NACIONAL DE MONITORAMENTO E ALERTAS DE DESASTRES NATURAIS;04/02/2020;04/02/2022;10324001;Gabriela Bento;PE 01/2020;Vigilancia;32232,52
5;16;5372;Cto: 61/2020;A;N;S;;;;CORREIOS - DIÁRIAS;SP;710;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;03/11/2020;02/05/2023;10326001;Gabriela Bento;;Vigilancia;26333,32
5;16;5414;Cto: 61/2020;I;N;S;N;N;;CORREIOS - ENEM;SP;710;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;03/11/2020;28/02/2021;10326001;Gabriela Bento;;Vigilancia;40486,41
5;16;5179;Cto: 61/2020;A;N;S;N;;;CORREIOS;SP;710;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;03/11/2020;02/05/2023;10326001;Gabriela Bento;;Vigilancia;263333,22
5;16;4978;Cto: 16/2020;I;N;S;N;N;;CORREIOS SP;SP;710;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;17/06/2020;14/12/2020;10322002;Gabriela Bento;;Vigilancia;816806,36
3;13;980;CT.05.2011 Emerg.;I;N;S;;N;;ANAC - Agência Nacional de Aviação Civil/RS;DF;1813;AGENCIA NACIONAL DE AVIAÇÃO CIVIL;01/02/2011;31/07/2011;10402001;;;Limpeza Conservação;
3;13;1158;CT. 35/2011;I;N;S;;N;;IFRS - CAMPUS RIO GRANDE;RS;2005;IFRS - INSTITUTO FEDERAL DE EDUCAÇÃO RS;20/10/2011;19/10/2016;10412001;;;Limpeza;
3;13;1164;Cto: 005/2018-RS;I;N;N;N;N;;CASSI - RIO GRANDE DO SUL;RS;1494;CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL;24/11/2011;25/04/2021;10410359;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza;14625,39
3;13;1113;CTO 024/ANAC/2011;I;N;S;;N;;ANAC - Agência Nacional de Aviação Civil;DF;1813;AGENCIA NACIONAL DE AVIAÇÃO CIVIL;01/08/2011;31/07/2012;10402001;;;Limpeza;
3;13;1257;Cto: 005/2018-RS;I;N;N;N;N;;CASSI - PORTO ALEGRE;RS;2245;CAIXA DE ASSISTENCIA AOS FUNCIONARIOS O BANCO DO BRASIL;26/04/2012;25/04/2021;10410002;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza Mão de Obra;22665,13
3;13;1702;201.374.191.868;I;N;S;;N;;BANCO DO BRASIL RS;PR;920;BANCO DO BRASIL;14/08/2013;14/08/2018;10404001;Liana Souza;PP 8388;Limpeza Jardinagem;
3;13;5163;Cto: 47/2020;A;N;S;;;;IF VACARIA - Aux Agropecuario;RS;4009;IFRS - CAMPUS VACARIA;05/10/2020;04/10/2021;10492001;Daniel Butemberg Montenegro;17/2020;Mão de Obra;4291,55
3;13;4993;Cto: 68/2020;A;N;S;S;;;TRT LOGÍSTICA;RS;972;TRIBUNAL REGIONAL DO TRABALHO 4ª REGIÃO;02/07/2020;01/07/2022;10403001;Daniel Butemberg Montenegro;13/2020;Mão de Obra;42367,45
3;13;5143;Cto: 24/2020;A;N;S;S;;;TRF 4ª  - LIMPEZA, COPA, GARÇOM E CARREGADOR;RS;4008;TRIBUNAL REG FEDERAL DA 4 REGIAO;05/10/2020;04/10/2021;10491001;Daniel Butemberg Montenegro;23/2020;Mão de Obra;342088,64
3;13;5211;Cto: 48/2020;A;N;S;;;;UFRGS - Zeladoria;RS;962;UNIVERSIDADE FEDERAL  DO RIO GRANDE DO SUL;17/11/2020;16/11/2021;10411001;Daniel Butemberg Montenegro;672.020;Mão de Obra;16107,25
3;13;5187;Cto: 59/2020;A;N;S;;;;IRGA;RS;4010;INSTITUTO RIOGR DO ARROZ;26/10/2020;25/10/2021;10493001;Daniel Butemberg Montenegro;9082/2020;Mão de Obra;20725,46
3;13;5308;Cto: PE 3/2020;I;N;S;S;;;IF FARROUPILHA CAMPUS ALEGRETE;RS;1806;INSTITUTO FEDERAL FARROUPILHA - CAMPUS ALEGRETE;01/12/2021;31/01/2023;10412003;Daniel Butemberg Montenegro;PE 3/2020;Mão de Obra;6423,14
3;13;5266;Cto: PE 9013/2020;I;N;S;;;;SEDUC;RS;801201335;SECRETARIA DA EDUCAÇÃO;01/12/2020;31/05/2021;10494001;Daniel Butemberg Montenegro;PE 9013/2020;Mão de Obra;82513,5
3;13;5309;Cto: 06/2021;A;N;S;S;;;IF GRAVATAÍ - Manutenção e Jardinagem;RS;2621;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE RS;03/05/2021;02/05/2022;10412002;Daniel Butemberg Montenegro;PE 11/2020;Mão de Obra Jardinagem;5512,93
2;17;1904;001.2014/PR;I;N;N;;N;;NICOLL INDUSTRIA PLASTICA LTDA;PR;1623;NICOLL INDUSTRIA PLASTICA LTDA;01/08/2014;11/05/2018;10210002;Priscila Dos Santos Antunes Vieira;;Vigilancia;
2;17;1660;011/2013;I;N;S;;N;;CONAB PR;PR;2524;COMPANHIA NACIONAL DE ABASTECIMENTO - CONAB;01/10/2013;21/12/2018;10255001;Guilherme Tulio Kanzler;Pregão n°. 1/2013;Vigilancia;
2;17;1756;PE 477514.2013;I;N;N;;N;;LIQUIGAS DISTRIBUIDORA S.A - PR;PR;2564;LIQUIGAS DISTRIBUIDORA SA;02/11/2013;02/11/2016;10254001;;PE 477514;Vigilancia;
2;17;2139;Cto:  68/2015;I;N;S;;N;;DPU/PR - CURITIBA;DF;2628;DEFENSORIA PÚBLICA DA UNIÃO;06/05/2015;13/07/2020;10256001;Jessica Menendez;PRE 90/2014;Vigilancia;25778,84
2;17;2692;Cto: 09/2016;A;N;S;;N;;ICMBIO PR;SC;1361;ICMBIO PARQUE NACIONAL DA SERRA DOS ORGAOS;01/12/2016;01/12/2021;10277001;Gabriela Bento;22/2014;Vigilancia;59756,72
2;17;2327;Cto: 20900.15/0286-7;I;N;S;;N;;EMBRAPA PR;PR;2774;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;01/01/2016;04/01/2021;10275001;Gabriela Bento;PE 45/2015;Vigilancia;53420,11
2;17;3413;Cto: 687/2018;A;N;S;;N;;SEAB DEAM PR;PR;62;SECRETARIA DA AGRICULTURA E DO ABASTECIMENTO DO PARANA;02/07/2018;30/06/2022;10266001;Gabriela Bento;484/2017;Vigilancia;772,26
2;17;2286;Cto: 012/2015-PR;A;N;N;;N;;VENETOSUL TRANSPORTES LTDA;PR;2753;VENETOSUL TRANSPORTES LTDA;01/11/2015;30/10/2021;10210004;Monique Gomes Alves;;Mão de Obra;14762,1
2;17;2912;CTO016/2017-PR;I;N;N;;N;;CASSOL CENTERLAR LINHA VERDE-PR;PR;1776;CASSOL MATERIAIS DE CONSTRUÇÃO LTDA;13/05/2017;24/08/2019;10210360;Priscila Carolina Campos;;Vigilancia;
2;17;3418;Cto: 269/2018;A;N;S;;N;;SEED DEAM PR;PR;776;SECRETARIA DE ESTADO DA EDUCAÇAO PARANA;01/07/2018;30/06/2022;10267001;Gabriela Bento;484/2017;Vigilancia;8704,84
2;17;2637;Cto: 4600012616;A;N;S;;N;;TRANSPETRO PR;RJ;2904;PETROBRÁS TRANSPORTE;06/11/2016;04/11/2021;10276001;Gabriela Bento;cv005.8.113.16.0;Vigilancia;103224,21
2;17;2745;008/2016-PR;I;N;N;;N;;TAURUS BLINDAGENS LTDA;PR;1674;TAURUS BLINDAGENS LTDA;01/02/2017;29/04/2019;10210359;Vanessa Maurer Martini Rodel Souza;;Vigilancia;
2;17;3365;200/2018;I;N;S;;N;;SESP ESPC DEAM PR;PR;22977;SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA E ADMINISTRAÇÃO PENITENCIÁRIA;04/06/2018;17/05/2019;10261001;Gabriela Bento;484/2017;Vigilancia;5971,5
2;17;3366;Cto: 320/2018;A;N;S;;N;;CGE DEAM PR;PR;22978;CGE - PARANA;01/06/2018;31/05/2022;10262001;Gabriela Bento;484/2017;Vigilancia;1879,28
2;17;3404;Cto: 003/2018;A;N;S;;N;;SEFA DEAM PR;PR;22980;SECRETARIA DE ESTADO DA FAZENDA - SEFA PR;02/07/2018;01/07/2022;10264001;Gabriela Bento;484/2017;Vigilancia;4819,6
2;17;3153;Cto: 001/2018;I;N;N;N;N;;AIR LIQUIDE BRASIL - CURITIBA;SP;1626;AIR LIQUIDE BRASIL LTDA;01/02/2018;20/08/2020;10210362;Vanessa Maurer Martini Rodel Souza;;Vigilancia;20732,23
2;17;3347;Cto: 2979/2017;I;N;S;;N;;SEAP DEAM PR;PR;22975;SEAP - PR;18/03/2018;17/03/2020;10259001;Gabriela Bento;484/2017;Vigilancia;9296,09
2;17;3409;Cto: 008/2018;A;N;S;;N;;JUCEPAR DEAM PR;PR;452;JUNTA COMERCIAL DO PARANÁ;01/07/2018;06/06/2022;10265001;Gabriela Bento;4.842.017;Vigilancia;7558,02
2;17;2890;Cto: 038/2017;I;N;S;S;N;;ANATEL PR;PR;2952;AGENCIA NACIONAL DE TELECOMUNICAÇÕES;01/06/2017;31/05/2021;10253001;Gabriela Bento;22/2017;Vigilancia;29804,8
2;17;2890;Cto: 038/2017;I;N;S;S;N;;ANATEL PR;PR;2952;AGENCIA NACIONAL DE TELECOMUNICAÇÕES;01/06/2017;31/05/2021;10253001;Gabriela Bento;22/2017;Vigilancia;29804,8
2;17;2945;Cto: 09/2017;A;N;S;;N;;UTFPR PATO BRANCO PR;PR;2962;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANÁ;26/06/2017;25/06/2022;10211001;Gabriela Bento;jan/17;Vigilancia;37849,12
2;17;3325;Cto: 16/2018;A;N;S;S;N;;PROCURADORIA REPUBLICA PR;PR;3011;PROCURADORIA DA REPÚBLICA NO ESTADO DO PARANÁ;01/05/2018;30/04/2022;10215001;Gabriela Bento;mar/18;Vigilancia;261809,85
